schema_context,column,check,check_number,failure_case,index
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,773
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,781
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,782
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,785
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,786
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,787
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,792
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,797
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,799
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,800
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,801
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,802
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,803
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,804
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,805
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,806
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,807
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,808
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,809
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,810
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,812
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,813
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,815
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,816
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,817
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,819
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,820
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,821
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,822
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,823
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,824
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,830
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,832
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,833
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,834
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,835
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,836
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,837
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,840
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,851
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,855
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,856
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,857
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,859
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,863
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,864
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,868
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,869
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,870
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,876
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,881
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,883
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,891
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,892
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,893
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,894
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,895
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,896
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,897
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,898
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,899
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,900
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,901
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,906
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,908
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,914
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,923
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,927
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,928
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,929
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,930
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,931
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,933
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,953
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,972
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,980
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,981
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,982
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,986
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,989
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,992
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1002
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1003
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1004
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1007
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1008
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1009
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1010
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1011
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1012
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1013
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1016
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1017
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1018
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1024
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1025
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1026
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1027
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1029
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1030
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1031
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1032
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1036
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1038
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1039
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1041
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1042
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1043
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1044
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1045
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1046
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1048
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1050
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1054
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1061
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1062
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1078
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1084
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1085
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1086
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1088
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1092
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1097
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1101
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1102
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1103
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1105
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1113
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1125
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1126
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1127
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1128
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1129
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1130
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1135
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1137
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1138
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1145
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1146
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1147
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1148
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1150
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1151
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1152
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1155
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1158
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1163
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1164
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1166
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1172
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1175
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1177
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1179
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1180
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1181
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1183
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1185
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1186
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1187
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1188
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1191
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1192
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1195
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1197
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1202
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1222
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1234
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1236
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1244
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1246
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1251
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1253
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1255
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1257
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1260
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1267
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1270
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1275
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1279
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1280
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1281
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1286
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1289
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,1291
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,16
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,59
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,75
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,78
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,144
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,205
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,282
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,298
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,326
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,415
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,432
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,487
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,490
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,507
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,551
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,574
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,580
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,644
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,669
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,704
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,712
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,774
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,779
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,783
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,909
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,921
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,936
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,938
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,939
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,953
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,988
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,994
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1067
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1120
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1205
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1221
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1247
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1283
Column,Nominal iron capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1292
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,8
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,12
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,14
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,20
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,27
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,29
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,34
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,38
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,40
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,42
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,44
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,45
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,47
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,52
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,55
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,57
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,59
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,64
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,66
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,67
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,70
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,72
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,76
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,77
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,80
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,84
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,87
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,88
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,97
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,103
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,104
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,105
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,107
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,110
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,114
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,118
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,119
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,133
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,141
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,144
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,146
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,153
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,160
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,161
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,166
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,169
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,183
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,185
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,186
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,189
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,190
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,194
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,195
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,196
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,198
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,201
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,206
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,208
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,210
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,213
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,214
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,216
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,219
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,229
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,231
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,232
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,236
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,237
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,238
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,239
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,243
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,246
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,250
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,254
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,255
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,269
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,281
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,282
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,285
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,288
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,291
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,295
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,297
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,303
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,305
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,321
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,323
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,330
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,331
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,333
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,338
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,339
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,342
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,345
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,350
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,369
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,373
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,377
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,379
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,396
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,398
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,405
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,414
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,418
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,424
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,425
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,426
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,427
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,441
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,444
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,447
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,448
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,449
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,453
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,454
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,456
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,457
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,>0,458
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,459
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,460
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,462
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,463
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,464
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,466
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,467
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,471
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,473
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,476
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,478
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,482
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,483
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,485
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,487
Column,Nominal EAF steel capacity (ttpa) [operating],dtype('float64'),,N/A,490
